,secID,ticker,exchangeCD,secShortName,tradeDate,listStatusCD,currencyCD,dailyReturnReinv,dailyReturnNoReinv,isChgPctl
854,600537.XSHG,600537,XSHG,亿晶光电,2015-02-27,L,CNY,0.001351,0.001351,0
855,600538.XSHG,600538,XSHG,国发股份,2015-02-27,S,CNY,,,0
856,600539.XSHG,600539,XSHG,ST狮头,2015-02-27,L,CNY,-0.009914,-0.009914,0
857,600540.XSHG,600540,XSHG,新赛股份,2015-02-27,L,CNY,-0.001089,-0.001089,0
858,600543.XSHG,600543,XSHG,莫高股份,2015-02-27,L,CNY,0.006862,0.006862,0
859,600545.XSHG,600545,XSHG,卓郎智能,2015-02-27,L,CNY,-0.008629,-0.008629,0
860,600546.XSHG,600546,XSHG,山煤国际,2015-02-27,L,CNY,-0.001981,-0.001981,0
861,600547.XSHG,600547,XSHG,山东黄金,2015-02-27,L,CNY,0.023571,0.023571,0
862,600548.XSHG,600548,XSHG,深高速,2015-02-27,L,CNY,-0.003632,-0.003632,0
863,600549.XSHG,600549,XSHG,厦门钨业,2015-02-27,L,CNY,-0.000933,-0.000933,0
864,600550.XSHG,600550,XSHG,保变电气,2015-02-27,L,CNY,0.035842,0.035842,0
865,600551.XSHG,600551,XSHG,时代出版,2015-02-27,L,CNY,0.013237,0.013237,0
866,600552.XSHG,600552,XSHG,凯盛科技,2015-02-27,S,CNY,,,0
867,600555.XSHG,600555,XSHG,海航创新,2015-02-27,L,CNY,0.001447,0.001447,0
868,600556.XSHG,600556,XSHG,ST慧球,2015-02-27,L,CNY,0.003665,0.003665,0
869,600557.XSHG,600557,XSHG,康缘药业,2015-02-27,L,CNY,-0.002051,-0.002051,0
870,600558.XSHG,600558,XSHG,大西洋,2015-02-27,L,CNY,0.001967,0.001967,0
871,600559.XSHG,600559,XSHG,老白干酒,2015-02-27,L,CNY,0.000652,0.000652,0
872,600560.XSHG,600560,XSHG,金自天正,2015-02-27,L,CNY,0.028759,0.028759,0
873,600561.XSHG,600561,XSHG,江西长运,2015-02-27,L,CNY,-0.015898,-0.015898,0
874,600562.XSHG,600562,XSHG,国睿科技,2015-02-27,L,CNY,0.024511,0.024511,0
875,600563.XSHG,600563,XSHG,法拉电子,2015-02-27,L,CNY,0.003347,0.003347,0
876,600565.XSHG,600565,XSHG,迪马股份,2015-02-27,L,CNY,0.004942,0.004942,0
877,600566.XSHG,600566,XSHG,济川药业,2015-02-27,L,CNY,0.001453,0.001453,0
878,600567.XSHG,600567,XSHG,山鹰纸业,2015-02-27,L,CNY,-0.003598,-0.003598,0
879,600568.XSHG,600568,XSHG,中珠医疗,2015-02-27,L,CNY,0.000636,0.000636,0
880,600569.XSHG,600569,XSHG,安阳钢铁,2015-02-27,L,CNY,-0.003068,-0.003068,0
881,600570.XSHG,600570,XSHG,恒生电子,2015-02-27,L,CNY,0.015745,0.015745,0
882,600571.XSHG,600571,XSHG,信雅达,2015-02-27,L,CNY,-0.002643,-0.002643,0
883,600572.XSHG,600572,XSHG,康恩贝,2015-02-27,L,CNY,0.011848,0.011848,0
884,600573.XSHG,600573,XSHG,惠泉啤酒,2015-02-27,L,CNY,0.022549,0.022549,0
885,600575.XSHG,600575,XSHG,皖江物流,2015-02-27,S,CNY,,,0
886,600576.XSHG,600576,XSHG,祥源文化,2015-02-27,L,CNY,0.008844,0.008844,0
887,600577.XSHG,600577,XSHG,精达股份,2015-02-27,L,CNY,0.038857,0.038857,0
888,600578.XSHG,600578,XSHG,京能电力,2015-02-27,L,CNY,0.0,0.0,0
889,600579.XSHG,600579,XSHG,天华院,2015-02-27,L,CNY,0.011656,0.011656,0
890,600580.XSHG,600580,XSHG,卧龙电驱,2015-02-27,L,CNY,0.013404,0.013404,0
891,600581.XSHG,600581,XSHG,八一钢铁,2015-02-27,L,CNY,0.022857,0.022857,0
892,600582.XSHG,600582,XSHG,天地科技,2015-02-27,L,CNY,-0.00432,-0.00432,0
893,600583.XSHG,600583,XSHG,海油工程,2015-02-27,L,CNY,-0.001031,-0.001031,0
894,600584.XSHG,600584,XSHG,长电科技,2015-02-27,L,CNY,-0.009434,-0.009434,0
895,600585.XSHG,600585,XSHG,海螺水泥,2015-02-27,L,CNY,-0.007325,-0.007325,0
896,600586.XSHG,600586,XSHG,金晶科技,2015-02-27,L,CNY,0.002531,0.002531,0
897,600587.XSHG,600587,XSHG,新华医疗,2015-02-27,L,CNY,0.005537,0.005537,0
898,600588.XSHG,600588,XSHG,用友网络,2015-02-27,L,CNY,-0.001505,-0.001505,0
899,600589.XSHG,600589,XSHG,广东榕泰,2015-02-27,L,CNY,0.00583,0.00583,0
900,600590.XSHG,600590,XSHG,泰豪科技,2015-02-27,L,CNY,0.003341,0.003341,0
901,600592.XSHG,600592,XSHG,龙溪股份,2015-02-27,L,CNY,0.004448,0.004448,0
902,600593.XSHG,600593,XSHG,大连圣亚,2015-02-27,L,CNY,0.030418,0.030418,0
903,600594.XSHG,600594,XSHG,益佰制药,2015-02-27,L,CNY,-0.013306,-0.013306,0
904,600595.XSHG,600595,XSHG,*ST中孚,2015-02-27,L,CNY,0.005226,0.005226,0
905,600596.XSHG,600596,XSHG,新安股份,2015-02-27,L,CNY,-0.006212,-0.006212,0
906,600597.XSHG,600597,XSHG,光明乳业,2015-02-27,L,CNY,0.006145,0.006145,0
907,600598.XSHG,600598,XSHG,北大荒,2015-02-27,L,CNY,-0.007881,-0.007881,0
908,600599.XSHG,600599,XSHG,熊猫金控,2015-02-27,L,CNY,-0.000696,-0.000696,0
909,600600.XSHG,600600,XSHG,青岛啤酒,2015-02-27,L,CNY,-0.005956,-0.005956,0
910,600601.XSHG,600601,XSHG,方正科技,2015-02-27,L,CNY,0.004942,0.004942,0
911,600602.XSHG,600602,XSHG,云赛智联,2015-02-27,L,CNY,0.040103,0.040103,0
912,600603.XSHG,600603,XSHG,广汇物流,2015-02-27,L,CNY,-0.001124,-0.001124,0
913,600604.XSHG,600604,XSHG,市北高新,2015-02-27,L,CNY,0.099927,0.099927,0
914,600605.XSHG,600605,XSHG,汇通能源,2015-02-27,L,CNY,0.013718,0.013718,0
915,600606.XSHG,600606,XSHG,绿地控股,2015-02-27,L,CNY,0.004934,0.004934,0
916,600608.XSHG,600608,XSHG,ST沪科,2015-02-27,L,CNY,0.01353,0.01353,0
917,600609.XSHG,600609,XSHG,金杯汽车,2015-02-27,L,CNY,-0.009479,-0.009479,0
918,600610.XSHG,600610,XSHG,*ST毅达,2015-02-27,L,CNY,-0.004619,-0.004619,0
919,600611.XSHG,600611,XSHG,大众交通,2015-02-27,L,CNY,0.040104,0.040104,0
920,600612.XSHG,600612,XSHG,老凤祥,2015-02-27,L,CNY,-0.004059,-0.004059,0
921,600613.XSHG,600613,XSHG,神奇制药,2015-02-27,L,CNY,-0.002149,-0.002149,0
922,600614.XSHG,600614,XSHG,*ST鹏起,2015-02-27,L,CNY,-0.009769,-0.009769,0
923,600615.XSHG,600615,XSHG,ST丰华,2015-02-27,L,CNY,0.010053,0.010053,0
924,600616.XSHG,600616,XSHG,金枫酒业,2015-02-27,L,CNY,0.006743,0.006743,0
925,600617.XSHG,600617,XSHG,国新能源,2015-02-27,L,CNY,0.04598,0.04598,0
926,600618.XSHG,600618,XSHG,氯碱化工,2015-02-27,L,CNY,-0.013674,-0.013674,0
927,600619.XSHG,600619,XSHG,海立股份,2015-02-27,L,CNY,0.007186,0.007186,0
928,600620.XSHG,600620,XSHG,天宸股份,2015-02-27,L,CNY,-0.010351,-0.010351,0
929,600621.XSHG,600621,XSHG,华鑫股份,2015-02-27,L,CNY,0.010186,0.010186,0
930,600622.XSHG,600622,XSHG,光大嘉宝,2015-02-27,L,CNY,0.0,0.0,0
931,600623.XSHG,600623,XSHG,华谊集团,2015-02-27,S,CNY,,,0
932,600624.XSHG,600624,XSHG,复旦复华,2015-02-27,L,CNY,0.014978,0.014978,0
933,600626.XSHG,600626,XSHG,申达股份,2015-02-27,L,CNY,0.028057,0.028057,0
934,600628.XSHG,600628,XSHG,新世界,2015-02-27,L,CNY,0.044158,0.044158,0
935,600629.XSHG,600629,XSHG,华建集团,2015-02-27,L,CNY,0.017738,0.017738,0
936,600630.XSHG,600630,XSHG,龙头股份,2015-02-27,L,CNY,0.004376,0.004376,0
937,600633.XSHG,600633,XSHG,浙数文化,2015-02-27,L,CNY,0.006578,0.006578,0
938,600634.XSHG,600634,XSHG,*ST富控,2015-02-27,L,CNY,0.046493,0.046493,0
939,600635.XSHG,600635,XSHG,大众公用,2015-02-27,L,CNY,0.02985,0.02985,0
940,600636.XSHG,600636,XSHG,三爱富,2015-02-27,L,CNY,-0.003214,-0.003214,0
941,600637.XSHG,600637,XSHG,东方明珠,2015-02-27,L,CNY,0.003318,0.003318,0
942,600638.XSHG,600638,XSHG,新黄浦,2015-02-27,L,CNY,-0.004687,-0.004687,0
943,600639.XSHG,600639,XSHG,浦东金桥,2015-02-27,L,CNY,-0.001223,-0.001223,0
944,600640.XSHG,600640,XSHG,号百控股,2015-02-27,L,CNY,0.006313,0.006313,0
945,600641.XSHG,600641,XSHG,万业企业,2015-02-27,L,CNY,-0.003253,-0.003253,0
946,600642.XSHG,600642,XSHG,申能股份,2015-02-27,L,CNY,-0.016151,-0.016151,0
947,600643.XSHG,600643,XSHG,爱建集团,2015-02-27,L,CNY,0.006474,0.006474,0
948,600644.XSHG,600644,XSHG,乐山电力,2015-02-27,L,CNY,0.01094,0.01094,0
949,600645.XSHG,600645,XSHG,中源协和,2015-02-27,L,CNY,0.018572,0.018572,0
950,600647.XSHG,600647,XSHG,同达创业,2015-02-27,L,CNY,0.044272,0.044272,0
951,600648.XSHG,600648,XSHG,外高桥,2015-02-27,L,CNY,-0.001257,-0.001257,0
952,600649.XSHG,600649,XSHG,城投控股,2015-02-27,S,CNY,,,0
953,600650.XSHG,600650,XSHG,锦江投资,2015-02-27,L,CNY,0.013142,0.013142,0
954,600651.XSHG,600651,XSHG,飞乐音响,2015-02-27,L,CNY,0.041372,0.041372,0
955,600652.XSHG,600652,XSHG,*ST游久,2015-02-27,L,CNY,0.100106,0.100106,0
956,600653.XSHG,600653,XSHG,申华控股,2015-02-27,L,CNY,-0.008288,-0.008288,0
957,600654.XSHG,600654,XSHG,*ST中安,2015-02-27,S,CNY,,,0
958,600655.XSHG,600655,XSHG,豫园股份,2015-02-27,L,CNY,-0.00301,-0.00301,0
959,600657.XSHG,600657,XSHG,信达地产,2015-02-27,L,CNY,0.0,0.0,0
960,600658.XSHG,600658,XSHG,电子城,2015-02-27,L,CNY,0.0,0.0,0
961,600660.XSHG,600660,XSHG,福耀玻璃,2015-02-27,L,CNY,-0.011289,-0.011289,0
962,600661.XSHG,600661,XSHG,昂立教育,2015-02-27,L,CNY,0.010223,0.010223,0
963,600662.XSHG,600662,XSHG,强生控股,2015-02-27,L,CNY,0.001814,0.001814,0
964,600663.XSHG,600663,XSHG,陆家嘴,2015-02-27,L,CNY,0.002291,0.002291,0
965,600664.XSHG,600664,XSHG,哈药股份,2015-02-27,L,CNY,0.006198,0.006198,0
966,600665.XSHG,600665,XSHG,天地源,2015-02-27,L,CNY,-0.01226,-0.01226,0
967,600666.XSHG,600666,XSHG,*ST瑞德,2015-02-27,L,CNY,0.056684,0.056684,0
968,600667.XSHG,600667,XSHG,太极实业,2015-02-27,S,CNY,,,0
969,600668.XSHG,600668,XSHG,尖峰集团,2015-02-27,L,CNY,-0.004419,-0.004419,0
970,600671.XSHG,600671,XSHG,天目药业,2015-02-27,L,CNY,-0.009771,-0.009771,0
971,600673.XSHG,600673,XSHG,东阳光,2015-02-27,L,CNY,0.0,0.0,0
972,600674.XSHG,600674,XSHG,川投能源,2015-02-27,L,CNY,0.017978,0.017978,0
973,600675.XSHG,600675,XSHG,中华企业,2015-02-27,L,CNY,0.016442,0.016442,0
974,600676.XSHG,600676,XSHG,交运股份,2015-02-27,L,CNY,0.002926,0.002926,0
975,600677.XSHG,600677,XSHG,航天通信,2015-02-27,S,CNY,,,0
976,600678.XSHG,600678,XSHG,四川金顶,2015-02-27,L,CNY,0.017988,0.017988,0
977,600679.XSHG,600679,XSHG,上海凤凰,2015-02-27,S,CNY,,,0
978,600681.XSHG,600681,XSHG,百川能源,2015-02-27,L,CNY,0.024236,0.024236,0
979,600682.XSHG,600682,XSHG,南京新百,2015-02-27,L,CNY,0.010621,0.010621,0
980,600683.XSHG,600683,XSHG,京投发展,2015-02-27,L,CNY,0.0,0.0,0
981,600684.XSHG,600684,XSHG,珠江实业,2015-02-27,L,CNY,-0.026407,-0.026407,0
982,600685.XSHG,600685,XSHG,中船防务,2015-02-27,L,CNY,0.009653,0.009653,0
983,600686.XSHG,600686,XSHG,金龙汽车,2015-02-27,L,CNY,0.032702,0.032702,0
984,600687.XSHG,600687,XSHG,*ST刚泰,2015-02-27,S,CNY,,,0
985,600688.XSHG,600688,XSHG,上海石化,2015-02-27,L,CNY,0.099307,0.099307,0
986,600689.XSHG,600689,XSHG,上海三毛,2015-02-27,L,CNY,0.002683,0.002683,0
987,600690.XSHG,600690,XSHG,青岛海尔,2015-02-27,L,CNY,0.0,0.0,0
988,600691.XSHG,600691,XSHG,阳煤化工,2015-02-27,L,CNY,0.004089,0.004089,0
989,600692.XSHG,600692,XSHG,亚通股份,2015-02-27,L,CNY,0.000858,0.000858,0
990,600693.XSHG,600693,XSHG,东百集团,2015-02-27,L,CNY,0.026732,0.026732,0
991,600694.XSHG,600694,XSHG,大商股份,2015-02-27,L,CNY,-0.006267,-0.006267,0
992,600695.XSHG,600695,XSHG,绿庭投资,2015-02-27,L,CNY,0.002587,0.002587,0
993,600696.XSHG,600696,XSHG,ST岩石,2015-02-27,L,CNY,-0.001065,-0.001065,0
994,600697.XSHG,600697,XSHG,欧亚集团,2015-02-27,L,CNY,0.003427,0.003427,0
995,600698.XSHG,600698,XSHG,*ST天雁,2015-02-27,L,CNY,0.00487,0.00487,0
996,600699.XSHG,600699,XSHG,均胜电子,2015-02-27,L,CNY,0.017094,0.017094,0
997,600701.XSHG,600701,XSHG,*ST工新,2015-02-27,S,CNY,,,0
998,600702.XSHG,600702,XSHG,舍得酒业,2015-02-27,L,CNY,0.071584,0.071584,0
999,600703.XSHG,600703,XSHG,三安光电,2015-02-27,L,CNY,-0.018224,-0.018224,0
1000,600704.XSHG,600704,XSHG,物产中大,2015-02-27,L,CNY,0.10028,0.10028,0
1001,600705.XSHG,600705,XSHG,中航资本,2015-02-27,L,CNY,0.003365,0.003365,0
1002,600706.XSHG,600706,XSHG,曲江文旅,2015-02-27,L,CNY,0.009036,0.009036,0
1003,600707.XSHG,600707,XSHG,彩虹股份,2015-02-27,L,CNY,0.045325,0.045325,0
1004,600708.XSHG,600708,XSHG,光明地产,2015-02-27,L,CNY,0.002454,0.002454,0
1005,600710.XSHG,600710,XSHG,苏美达,2015-02-27,L,CNY,-0.013109,-0.013109,0
1006,600711.XSHG,600711,XSHG,盛屯矿业,2015-02-27,L,CNY,0.099773,0.099773,0
1007,600712.XSHG,600712,XSHG,南宁百货,2015-02-27,L,CNY,0.011023,0.011023,0
1008,600713.XSHG,600713,XSHG,南京医药,2015-02-27,L,CNY,0.0,0.0,0
1009,600714.XSHG,600714,XSHG,金瑞矿业,2015-02-27,S,CNY,,,0
1010,600715.XSHG,600715,XSHG,文投控股,2015-02-27,L,CNY,0.009379,0.009379,0
1011,600716.XSHG,600716,XSHG,凤凰股份,2015-02-27,L,CNY,0.00556,0.00556,0
1012,600717.XSHG,600717,XSHG,天津港,2015-02-27,L,CNY,0.002718,0.002718,0
1013,600718.XSHG,600718,XSHG,东软集团,2015-02-27,L,CNY,0.010014,0.010014,0
1014,600719.XSHG,600719,XSHG,大连热电,2015-02-27,L,CNY,0.005364,0.005364,0
1015,600720.XSHG,600720,XSHG,祁连山,2015-02-27,L,CNY,-0.006757,-0.006757,0
1016,600721.XSHG,600721,XSHG,*ST百花,2015-02-27,L,CNY,0.0,0.0,0
1017,600722.XSHG,600722,XSHG,金牛化工,2015-02-27,L,CNY,0.012773,0.012773,0
1018,600723.XSHG,600723,XSHG,首商股份,2015-02-27,L,CNY,0.0,0.0,0
1019,600724.XSHG,600724,XSHG,宁波富达,2015-02-27,L,CNY,0.003731,0.003731,0
1020,600725.XSHG,600725,XSHG,ST云维,2015-02-27,S,CNY,,,0
1021,600726.XSHG,600726,XSHG,*ST华源,2015-02-27,L,CNY,0.0,0.0,0
1022,600727.XSHG,600727,XSHG,鲁北化工,2015-02-27,L,CNY,0.019575,0.019575,0
1023,600728.XSHG,600728,XSHG,佳都科技,2015-02-27,L,CNY,0.01125,0.01125,0
1024,600729.XSHG,600729,XSHG,重庆百货,2015-02-27,L,CNY,-0.008191,-0.008191,0
1025,600730.XSHG,600730,XSHG,中国高科,2015-02-27,L,CNY,0.001647,0.001647,0
1026,600731.XSHG,600731,XSHG,湖南海利,2015-02-27,L,CNY,0.006681,0.006681,0
1027,600732.XSHG,600732,XSHG,ST新梅,2015-02-27,L,CNY,0.00139,0.00139,0
1028,600733.XSHG,600733,XSHG,北汽蓝谷,2015-02-27,L,CNY,0.012658,0.012658,0
1029,600734.XSHG,600734,XSHG,实达集团,2015-02-27,L,CNY,0.014234,0.014234,0
1030,600735.XSHG,600735,XSHG,新华锦,2015-02-27,L,CNY,0.0,0.0,0
1031,600736.XSHG,600736,XSHG,苏州高新,2015-02-27,L,CNY,0.013769,0.013769,0
1032,600737.XSHG,600737,XSHG,中粮糖业,2015-02-27,L,CNY,0.028571,0.028571,0
1033,600738.XSHG,600738,XSHG,兰州民百,2015-02-27,L,CNY,0.002531,0.002531,0
1034,600739.XSHG,600739,XSHG,辽宁成大,2015-02-27,L,CNY,-0.01227,-0.01227,0
1035,600740.XSHG,600740,XSHG,山西焦化,2015-02-27,L,CNY,0.017964,0.017964,0
1036,600741.XSHG,600741,XSHG,华域汽车,2015-02-27,L,CNY,-0.008621,-0.008621,0
1037,600742.XSHG,600742,XSHG,一汽富维,2015-02-27,L,CNY,-0.000945,-0.000945,0
1038,600743.XSHG,600743,XSHG,华远地产,2015-02-27,L,CNY,0.0,0.0,0
1039,600744.XSHG,600744,XSHG,华银电力,2015-02-27,L,CNY,0.001949,0.001949,0
1040,600745.XSHG,600745,XSHG,闻泰科技,2015-02-27,S,CNY,,,0
1041,600746.XSHG,600746,XSHG,江苏索普,2015-02-27,L,CNY,0.003667,0.003667,0
1042,600747.XSHG,600747,XSHG,*ST大控,2015-02-27,S,CNY,,,0
1043,600748.XSHG,600748,XSHG,上实发展,2015-02-27,L,CNY,-0.003237,-0.003237,0
1044,600749.XSHG,600749,XSHG,西藏旅游,2015-02-27,S,CNY,,,0
1045,600750.XSHG,600750,XSHG,江中药业,2015-02-27,L,CNY,0.006451,0.006451,0
1046,600751.XSHG,600751,XSHG,海航科技,2015-02-27,L,CNY,0.002411,0.002411,0
1047,600753.XSHG,600753,XSHG,东方银星,2015-02-27,L,CNY,0.000585,0.000585,0
1048,600754.XSHG,600754,XSHG,锦江股份,2015-02-27,L,CNY,-0.000746,-0.000746,0
1049,600755.XSHG,600755,XSHG,厦门国贸,2015-02-27,L,CNY,-0.011953,-0.011953,0
1050,600756.XSHG,600756,XSHG,浪潮软件,2015-02-27,S,CNY,,,0
1051,600757.XSHG,600757,XSHG,长江传媒,2015-02-27,L,CNY,0.020169,0.020169,0
1052,600758.XSHG,600758,XSHG,红阳能源,2015-02-27,L,CNY,-0.001061,-0.001061,0
1053,600759.XSHG,600759,XSHG,洲际油气,2015-02-27,S,CNY,,,0
1054,600760.XSHG,600760,XSHG,中航沈飞,2015-02-27,L,CNY,0.024871,0.024871,0
1055,600761.XSHG,600761,XSHG,安徽合力,2015-02-27,L,CNY,-0.013132,-0.013132,0
1056,600763.XSHG,600763,XSHG,通策医疗,2015-02-27,L,CNY,0.003184,0.003184,0
1057,600764.XSHG,600764,XSHG,中国海防,2015-02-27,L,CNY,0.008504,0.008504,0
1058,600765.XSHG,600765,XSHG,中航重机,2015-02-27,L,CNY,0.010503,0.010503,0
1059,600766.XSHG,600766,XSHG,园城黄金,2015-02-27,S,CNY,,,0
1060,600767.XSHG,600767,XSHG,ST运盛,2015-02-27,L,CNY,0.017475,0.017475,0
1061,600768.XSHG,600768,XSHG,宁波富邦,2015-02-27,L,CNY,-0.007771,-0.007771,0
1062,600769.XSHG,600769,XSHG,祥龙电业,2015-02-27,L,CNY,0.004474,0.004474,0
1063,600770.XSHG,600770,XSHG,综艺股份,2015-02-27,L,CNY,0.01684,0.01684,0
1064,600771.XSHG,600771,XSHG,广誉远,2015-02-27,L,CNY,-0.007076,-0.007076,0
1065,600773.XSHG,600773,XSHG,西藏城投,2015-02-27,L,CNY,0.0,0.0,0
1066,600774.XSHG,600774,XSHG,汉商集团,2015-02-27,L,CNY,-0.00304,-0.00304,0
1067,600775.XSHG,600775,XSHG,南京熊猫,2015-02-27,L,CNY,0.002276,0.002276,0
1068,600776.XSHG,600776,XSHG,东方通信,2015-02-27,L,CNY,0.015075,0.015075,0
1069,600777.XSHG,600777,XSHG,新潮能源,2015-02-27,S,CNY,,,0
1070,600778.XSHG,600778,XSHG,友好集团,2015-02-27,L,CNY,0.009336,0.009336,0
1071,600779.XSHG,600779,XSHG,水井坊,2015-02-27,L,CNY,0.00655,0.00655,0
1072,600780.XSHG,600780,XSHG,通宝能源,2015-02-27,L,CNY,0.029275,0.029275,0
1073,600781.XSHG,600781,XSHG,辅仁药业,2015-02-27,L,CNY,0.027821,0.027821,0
1074,600782.XSHG,600782,XSHG,新钢股份,2015-02-27,L,CNY,0.021705,0.021705,0
1075,600783.XSHG,600783,XSHG,鲁信创投,2015-02-27,L,CNY,0.02237,0.02237,0
1076,600784.XSHG,600784,XSHG,鲁银投资,2015-02-27,L,CNY,-0.008272,-0.008272,0
1077,600785.XSHG,600785,XSHG,新华百货,2015-02-27,L,CNY,0.0,0.0,0
1078,600787.XSHG,600787,XSHG,中储股份,2015-02-27,L,CNY,0.010256,0.010256,0
1079,600789.XSHG,600789,XSHG,鲁抗医药,2015-02-27,L,CNY,0.003409,0.003409,0
1080,600790.XSHG,600790,XSHG,轻纺城,2015-02-27,L,CNY,-0.004401,-0.004401,0
1081,600791.XSHG,600791,XSHG,京能置业,2015-02-27,L,CNY,0.004398,0.004398,0
1082,600792.XSHG,600792,XSHG,云煤能源,2015-02-27,L,CNY,0.007363,0.007363,0
1083,600793.XSHG,600793,XSHG,宜宾纸业,2015-02-27,L,CNY,0.006245,0.006245,0
1084,600794.XSHG,600794,XSHG,保税科技,2015-02-27,L,CNY,-0.000666,-0.000666,0
1085,600795.XSHG,600795,XSHG,国电电力,2015-02-27,L,CNY,0.0,0.0,0
1086,600796.XSHG,600796,XSHG,钱江生化,2015-02-27,L,CNY,-0.011043,-0.011043,0
1087,600797.XSHG,600797,XSHG,浙大网新,2015-02-27,S,CNY,,,0
1088,600798.XSHG,600798,XSHG,宁波海运,2015-02-27,L,CNY,0.0,0.0,0
1089,600800.XSHG,600800,XSHG,天津磁卡,2015-02-27,L,CNY,0.100709,0.100709,0
1090,600801.XSHG,600801,XSHG,华新水泥,2015-02-27,L,CNY,0.004123,0.004123,0
1091,600802.XSHG,600802,XSHG,福建水泥,2015-02-27,L,CNY,-0.006515,-0.006515,0
1092,600803.XSHG,600803,XSHG,新奥股份,2015-02-27,L,CNY,0.012903,0.012903,0
1093,600804.XSHG,600804,XSHG,鹏博士,2015-02-27,S,CNY,,,0
1094,600805.XSHG,600805,XSHG,悦达投资,2015-02-27,L,CNY,-0.007026,-0.007026,0
1095,600807.XSHG,600807,XSHG,ST天业,2015-02-27,L,CNY,0.001982,0.001982,0
1096,600808.XSHG,600808,XSHG,马钢股份,2015-02-27,L,CNY,-0.005634,-0.005634,0
1097,600809.XSHG,600809,XSHG,山西汾酒,2015-02-27,L,CNY,0.007924,0.007924,0
1098,600810.XSHG,600810,XSHG,神马股份,2015-02-27,L,CNY,0.021356,0.021356,0
1099,600811.XSHG,600811,XSHG,东方集团,2015-02-27,L,CNY,-0.005377,-0.005377,0
1100,600812.XSHG,600812,XSHG,华北制药,2015-02-27,L,CNY,-0.001598,-0.001598,0
1101,600814.XSHG,600814,XSHG,杭州解百,2015-02-27,L,CNY,0.005643,0.005643,0
1102,600815.XSHG,600815,XSHG,*ST厦工,2015-02-27,L,CNY,-0.004311,-0.004311,0
1103,600816.XSHG,600816,XSHG,安信信托,2015-02-27,L,CNY,-0.01154,-0.01154,0
1104,600817.XSHG,600817,XSHG,ST宏盛,2015-02-27,S,CNY,,,0
1105,600818.XSHG,600818,XSHG,中路股份,2015-02-27,L,CNY,0.062523,0.062523,0
1106,600819.XSHG,600819,XSHG,耀皮玻璃,2015-02-27,L,CNY,-0.00119,-0.00119,0
1107,600820.XSHG,600820,XSHG,隧道股份,2015-02-27,L,CNY,-0.011377,-0.011377,0
1108,600821.XSHG,600821,XSHG,津劝业,2015-02-27,L,CNY,0.022058,0.022058,0
1109,600822.XSHG,600822,XSHG,上海物贸,2015-02-27,L,CNY,-0.010859,-0.010859,0
1110,600823.XSHG,600823,XSHG,世茂股份,2015-02-27,L,CNY,0.001217,0.001217,0
1111,600824.XSHG,600824,XSHG,益民集团,2015-02-27,L,CNY,-0.005229,-0.005229,0
1112,600825.XSHG,600825,XSHG,新华传媒,2015-02-27,L,CNY,0.014003,0.014003,0
1113,600826.XSHG,600826,XSHG,兰生股份,2015-02-27,L,CNY,-0.008456,-0.008456,0
1114,600827.XSHG,600827,XSHG,百联股份,2015-02-27,L,CNY,0.000589,0.000589,0
1115,600828.XSHG,600828,XSHG,茂业商业,2015-02-27,L,CNY,0.007385,0.007385,0
1116,600829.XSHG,600829,XSHG,人民同泰,2015-02-27,S,CNY,,,0
1117,600830.XSHG,600830,XSHG,香溢融通,2015-02-27,L,CNY,-0.012356,-0.012356,0
1118,600831.XSHG,600831,XSHG,广电网络,2015-02-27,L,CNY,0.100131,0.100131,0
1119,600833.XSHG,600833,XSHG,第一医药,2015-02-27,L,CNY,0.005191,0.005191,0
1120,600834.XSHG,600834,XSHG,申通地铁,2015-02-27,L,CNY,0.010526,0.010526,0
1121,600835.XSHG,600835,XSHG,上海机电,2015-02-27,L,CNY,0.061135,0.061135,0
1122,600836.XSHG,600836,XSHG,界龙实业,2015-02-27,L,CNY,0.01631,0.01631,0
1123,600837.XSHG,600837,XSHG,海通证券,2015-02-27,L,CNY,-0.009559,-0.009559,0
1124,600838.XSHG,600838,XSHG,上海九百,2015-02-27,L,CNY,0.007714,0.007714,0
1125,600839.XSHG,600839,XSHG,四川长虹,2015-02-27,L,CNY,0.034,0.034,0
1126,600841.XSHG,600841,XSHG,上柴股份,2015-02-27,L,CNY,0.002489,0.002489,0
1127,600843.XSHG,600843,XSHG,上工申贝,2015-02-27,L,CNY,-0.00463,-0.00463,0
1128,600844.XSHG,600844,XSHG,丹化科技,2015-02-27,L,CNY,-0.007742,-0.007742,0
1129,600845.XSHG,600845,XSHG,宝信软件,2015-02-27,L,CNY,0.045733,0.045733,0
1130,600846.XSHG,600846,XSHG,同济科技,2015-02-27,L,CNY,0.011422,0.011422,0
1131,600847.XSHG,600847,XSHG,万里股份,2015-02-27,L,CNY,-0.00506,-0.00506,0
1132,600848.XSHG,600848,XSHG,上海临港,2015-02-27,L,CNY,0.00577,0.00577,0
1133,600850.XSHG,600850,XSHG,华东电脑,2015-02-27,L,CNY,0.02077,0.02077,0
1134,600851.XSHG,600851,XSHG,海欣股份,2015-02-27,L,CNY,0.001116,0.001116,0
1135,600853.XSHG,600853,XSHG,龙建股份,2015-02-27,L,CNY,-0.011584,-0.011584,0
1136,600854.XSHG,600854,XSHG,春兰股份,2015-02-27,L,CNY,0.011589,0.011589,0
