dailyReturnNoReinv,exchangeCD,ListSector,totalShares,nonrestFloatShares,nonrestfloatA,TShEquity,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio
1.0,1,1,3610525500.0,3457072800.0,3457072800.0,15850430823.9,133.0328,2.7061,0.0157,-18.4537,-19.5083,24.9617,2.9957,0.0072,0.0154,0.3584,0.3225,0.0154,0.0075,0.4251
0.0,0,1,1022806600.0,1022806600.0,1022806600.0,2436169519.66,179.5153,2.0054,0.1133,261.324,1.3776,22.3443,1.0774,0.0,-0.0374,0.2307,0.8290000000000001,0.0045,0.0027,0.8761
0.0,0,1,7833668400.0,6994182700.0,6994182700.0,31340930387.9,164.9636,2.1823,0.0707,186.9838,1.9253,24.6952,1.3483,0.0563,0.0939,0.2808,0.4721,0.0096,0.0054,0.7343
0.0,1,1,559464200.0,539568300.0,539568300.0,872336042.43,-431.6547,-0.8340000000000001,0.3278,106.0352,3.3951,21.7265,1.088,0.0,-0.1311,0.3619,0.7402,0.0,0.0,0.3538
0.0,0,2,525576200.0,308067700.0,308067700.0,2345202121.4,51.4168,7.0016,0.0958,187.3244,1.9218,22.0179,1.0082,0.0,-0.0136,0.2848,0.8519,0.0072,0.0021,0.5648
0.0,1,1,1966675200.0,1966675200.0,1534675200.0,2025946545.51,95.0972,3.7856,0.0103,56.506,6.371,23.9529,4.1971,0.0,0.0723,0.1377,0.6677,0.0,0.0,0.1692
0.0,0,0,1417924200.0,1417924200.0,1417924200.0,3327847800.42,28.141,12.7927,0.0288,143.6667,2.5058,22.0699,1.0284,0.0,0.132,-0.1789,0.7107,0.0292,0.0115,0.5418
1.0,1,1,465032900.0,465032900.0,465032900.0,2575086046.62,214.375,1.6793,0.1593,-151.0004,-2.3841,21.8754,1.0026,0.0,0.4549,0.2858,0.6904,0.0008,0.0006,0.6758
1.0,0,0,607615300.0,470120000.0,470120000.0,2790596945.7,67.0366,5.3702,0.1262,105.1955,3.4222,22.054000000000002,1.3088,0.0,0.1752,1.3876,0.5191,0.0149,0.0078,0.4053
0.0,0,2,130135100.0,90879200.0,90879200.0,1263984831.07,71.8233,5.0123,0.1174,106.7236,3.3732,21.4804,1.0177,0.0,0.0948,0.2275,0.6997,0.0037,0.0021,0.618
0.0,0,1,185766000.0,185754200.0,185754200.0,1114310960.88,55.2775,6.5126,0.0627,9.7214,37.0316,21.1114,1.0079,0.0,0.0877,1.6502,0.9903,0.0,0.0015,0.7662
1.0,1,1,2060179900.0,2060179900.0,2060179900.0,7979724095.31,150.6907,2.3890000000000002,0.0328,-82.2462,-4.3771,24.0443,2.6327,0.1665,-0.8222,0.1761,0.2847,0.0565,0.0051,0.8949
0.0,0,0,881623100.0,782874500.0,782874500.0,2739399881.57,71.5194,5.0336,0.0657,44.347,8.1178,22.1675,1.0142,0.0,0.0915,0.3784,0.8313,0.0118,0.011000000000000001,0.7197
0.0,1,1,2009722900.0,2009722900.0,2009722900.0,21299404833.3,47.1828,7.6299,0.1065,43.288999999999994,8.3162,24.3021,1.3581,0.0,0.1399,0.5457,0.5093,0.0199,0.0173,0.2555
0.0,1,1,1676730200.0,1638770200.0,1638770200.0,6780398631.17,295.5908,1.2179,0.1092,-21.0035,-17.14,23.5126,1.0905,0.0,0.057999999999999996,0.1235,0.3139,0.0249,0.0287,0.7637
0.0,1,1,1254500000.0,1254500000.0,1254500000.0,6749795388.06,67.3149,5.348,0.0586,-37.0245,-9.7233,22.7015,1.003,0.0,0.2894,1.1169,0.5259,0.0104,0.0143,0.6676
1.0,0,1,83976700.0,82933600.0,82933600.0,134907666.98,-8.6651,-41.54600000000001,0.0819,6.794,52.9883,19.5525,1.114,0.0,0.1638,1.5104,0.7981,0.0,0.0,0.6035
0.0,1,1,484932000.0,484932000.0,484932000.0,1947561553.53,-4.4365,-81.1458,0.5256,14.5074,24.815,21.6586,1.0755,0.0,-0.2527,0.1798,1.0365,0.0021,0.0022,0.0853
0.0,1,1,548589600.0,548589600.0,304645900.0,2583339091.92,22.9016,15.7194,0.0982,60.343999999999994,5.9658,22.031999999999996,1.1673,0.0,0.0449,0.7838,0.682,0.0,0.0,0.6573
0.0,1,1,1796000000.0,1796000000.0,1796000000.0,14497577277.7,165.312,2.1777,0.1263,33.9539,10.6026,23.6992,1.01,0.0,0.1062,2.2185,0.3925,0.0469,0.0154,0.8503
0.0,0,0,1795890500.0,1282216600.0,1282216600.0,5252793227.53,199.9667,1.8003,0.0674,163.4655,2.2023,22.9593,1.1818,0.0868,0.0589,0.8572,0.6442,0.0031,0.0028,0.7254
0.0,1,1,15565430000.0,15565430000.0,15565430000.0,86234355752.2,124.477,2.8921,0.0413,39.2704,9.1672,26.4616,5.2746,0.0,0.5833,0.3271,0.1852,0.02,0.0084,0.1213
0.0,1,1,1159655400.0,1126240200.0,1126240200.0,5315723089.18,167.3018,2.1518,0.1345,80.9262,4.4485,22.5564,1.0326,0.0,0.3939,1.0923,0.49200000000000005,0.0133,0.0112,0.6516
1.0,0,1,295980000.0,266544000.0,266544000.0,1000974155.37,81.2659,4.4299,0.039,-68.6669,-5.2427,21.5627,1.0047,0.0,-0.0615,0.7053,0.7003,0.0212,0.02,0.8232
1.0,0,0,5485372200.0,5485372200.0,5485372200.0,5524896684.71,69.7742,5.1595,0.0359,44.1068,8.162,23.6188,1.4375,0.0,-0.0367,-0.2214,0.5573,0.0,0.0,0.5668
0.0,0,1,345000000.0,345000000.0,345000000.0,550744926.11,65.538,5.492999999999999,0.1653,-0.8140000000000001,-442.2794,20.2178,1.0632,0.0,-0.5717,4.5468,0.3753,0.0,0.0003,0.3241
1.0,0,0,838336100.0,809902100.0,809902100.0,4375518025.88,208.5143,1.7265,0.1491,258.8438,1.3908,22.418000000000003,1.0143,0.0,-0.0775,0.3706,0.8540000000000001,0.0025,0.001,0.6841
0.0,0,2,191803000.0,105550600.0,105550600.0,712614783.45,78.2014,4.6035,0.2646,326.2051,1.1036,20.4317,1.0304,0.0,0.1645,4.0196,0.7676,0.004,0.0025,0.6462
0.0,1,1,5268353500.0,5268353500.0,3321997700.0,17669473908.0,123.3426,2.9187,0.0791,56.7537,6.3432,24.914,1.7652,0.0,0.0346,0.1521,0.4276,0.0121,0.0036,0.5123
0.0,0,0,420098400.0,416399800.0,416399800.0,2521379815.06,90.7601,3.9665,0.1009,92.5188,3.8911,21.8281,1.0174,0.0,0.0803,1.3844,0.5851,0.10099999999999999,0.004,0.6272
1.0,1,1,1510550000.0,1510550000.0,1510550000.0,2711851834.83,18.3402,19.629,0.0391,41.8036,8.6117,21.956999999999997,1.1335,0.0,0.0413,0.3617,1.2382,0.0,0.0012,0.1759
1.0,0,0,333329200.0,200438600.0,200438600.0,1496492681.17,18.105999999999998,19.8829,0.0268,69.8446,5.1543,21.3231,1.2918,0.1429,0.0416,0.7863,0.3761,0.0076,0.0047,0.564
0.0,0,0,1280759800.0,1280486000.0,1280486000.0,4290838594.63,-619.7280000000001,-0.5809,0.1648,162.2572,2.2187,22.9096,1.3004,0.0,-0.8361,0.1316,0.3427,0.0,0.0005,0.7513
0.0,0,2,299599000.0,269096700.0,269096700.0,1088413472.73,81.0573,4.4413,0.1708,133.7196,2.6922,20.9135,1.0228,0.0,0.205,1.0495,0.4059,0.0115,0.0073,0.5653
0.0,0,1,1045909300.0,1044645000.0,1044645000.0,5244413272.87,7.5531,47.6625,0.03,58.3544,6.1692,22.8617,1.1655,0.0,0.0415,0.5486,0.5788,0.018000000000000002,0.0086,0.5514
0.0,1,1,1739573800.0,1737054400.0,1737054400.0,9584289858.62,72.0851,4.9941,0.0779,-119.1028,-3.0226,24.171999999999997,1.4284,0.0,-0.1548,0.2783,0.5394,0.0255,0.0107,0.7293
0.0,1,1,1532897900.0,1532897900.0,1532897900.0,3849673548.46,126.152,2.8537,0.0097,35.8519,10.0413,23.6629,1.1292,0.0,0.1309,0.0458,1.3012,0.0,0.0004,0.2115
0.0,0,1,1689507900.0,1413981600.0,1413981600.0,14771361828.1,31.6292,11.3819,0.068,6.7038,53.7011,23.5181,1.0559,0.0,0.2557,0.07,1.0148,0.0191,0.0169,0.3516
1.0,0,0,2370431000.0,2365530200.0,2365530200.0,6769390179.56,169.4835,2.1241,0.09,154.2483,2.3339,23.5609,1.2139,0.0,0.0111,0.3673,0.7695,0.0259,0.0164,0.5134
0.0,0,2,1071493800.0,1062341800.0,1062341800.0,2542160770.85,41.3508,8.706,0.1039,172.5626,2.0862,21.7708,1.0135,0.0,0.1162,1.6049,0.3251,0.035,0.0132,0.7998
1.0,0,1,1340727000.0,978022700.0,978022700.0,3320346265.59,99.5906,3.6148,0.1403,86.3392,4.1696,22.2861,1.0501,0.0,0.0776,1.0391,0.2498,0.0,0.0008,0.8055
0.0,0,0,801815600.0,564951800.0,564951800.0,2080594997.34,86.5759,4.1582,0.0419,8.2754,43.5025,22.1014,1.0991,0.0,0.0444,0.3457,0.3442,0.0029,0.0012,0.5029
0.0,0,0,2997577800.0,1834309200.0,1834309200.0,13284572394.7,143.43200000000002,2.5099,0.1159,157.4665,2.2862,23.7622,1.0773,0.0,0.0511,0.3533,0.7198,0.0089,0.006,0.8171
0.0,1,1,600000000.0,600000000.0,600000000.0,6712247726.29,193.2782,1.8626,0.0499,-3.2023,-112.4197,22.6999,1.0117,0.0,0.317,0.9334,0.6555,0.0117,0.0066,0.7008
0.0,1,1,4912038300.0,4552038300.0,4552038300.0,35266234669.5,39.2837,9.1641,0.0195,19.8891,18.1004,24.7487,1.3716,0.0,0.0641,0.527,0.1617,0.0401,0.0271,0.2418
0.0,0,2,1099449700.0,1091757800.0,1091757800.0,3935932015.6,92.2982,3.9004,0.1484,184.6533,1.9496,22.8035,1.5835,0.0846,-0.2092,0.6243,0.7262,0.0019,0.0022,0.5995
0.0,0,0,947200000.0,743090500.0,743090500.0,1442905960.2,11.8363,30.4148,0.1211,134.9426,2.6678,21.2906,1.1461,0.0,-0.1429,0.1912,0.6646,0.0,0.0032,0.3497
0.0,1,1,322570000.0,321496000.0,321496000.0,1649988321.18,42.6464,8.4415,0.2388,78.3801,4.593,21.3314,1.0175,0.0,0.2483,0.6198,0.3321,0.012,0.0073,0.6416
1.0,0,2,250821700.0,186521900.0,186521900.0,1148952116.89,52.2352,6.8919,0.094,151.9949,2.3685,21.1232,1.0265,0.0,0.0949,0.687,1.0442,0.0197,0.0111,0.5589999999999999
1.0,1,1,1082198700.0,1019397100.0,1019397100.0,2084184132.79,-8.0621,-44.6534,0.048,-13.5637,-26.5414,22.0236,1.1174,0.0,0.0614,-0.1507,0.8996,0.0,0.0039,0.6447
0.0,0,1,543582700.0,543290000.0,543290000.0,3257541312.59,114.0757,3.1558,0.1078,-7.558,-47.6317,22.1326,1.0349,0.0,0.0255,0.6054,0.4529,0.0,0.0091,0.5354
0.0,1,1,1356167800.0,1356167800.0,1356167800.0,3585050141.2,219.1647,1.6426,0.0645,274.3693,1.3121,22.8647,1.0618,0.0,-0.183,0.0758,0.8407,0.0268,0.0091,0.7528
1.0,0,0,160000000.0,159573600.0,159573600.0,2191257489.85,204.6036,1.7595,0.0732,110.2603,3.265,22.322,1.4041,0.0,-0.0311,0.2092,1.0194,0.0,0.0008,0.414
0.0,0,0,468383900.0,467165700.0,467165700.0,1714765317.0,87.5359,4.1126,0.0722,83.9356,4.289,22.1889,1.8304,0.0,-0.0678,0.1208,0.5962,0.0101,0.0066,0.5054
0.0,1,1,230094200.0,230094200.0,230094200.0,1979223152.55,115.94200000000001,3.105,0.0634,205.0581,1.7556,21.5621,1.0001,0.0,0.0488,0.3644,0.3179,0.0292,0.021,0.8766
1.0,1,1,619402400.0,525878000.0,525878000.0,1899509645.41,6.869,52.4093,0.1563,152.2006,2.3653,21.4931,1.0381,0.0,-0.1168,4.6269,1.3119,0.0,0.0,0.5199
1.0,1,1,1556000000.0,1556000000.0,1556000000.0,4416051746.98,7.3392,49.0517,0.0356,-62.2913,-5.7793,22.8622,1.5188,0.0,0.079,0.6572,0.7004,0.0193,0.0109,0.2924
0.0,0,2,313457500.0,259629400.0,259629400.0,1405050256.96,85.925,4.1897,0.2143,163.4284,2.2028,21.1415,1.0033,0.0,0.1225,9.6554,0.5888,0.0068,0.003,0.7313
1.0,1,1,208000000.0,208000000.0,208000000.0,1023269654.26,120.4577,2.9886,0.0743,76.1905,4.725,21.1466,1.0103,0.0,-0.0581,0.4474,1.102,0.0065,0.002,0.7499
0.0,0,2,433324900.0,433324900.0,433324900.0,3719433419.59,42.4869,8.4732,0.1023,97.7862,3.6815,22.0512,1.2281,0.0,-0.0019,0.3833,0.4012,0.0047,0.0036,0.4753
0.0,1,1,2106190200.0,1191274300.0,1191274300.0,7306527034.38,72.9143,4.9373,0.0558,42.2337,8.524,23.6302,1.3453,0.0184,0.0314,0.215,0.387,0.013999999999999999,0.0059,0.6114
1.0,0,1,499055900.0,435840400.0,435840400.0,659345580.14,58.6635,6.1367,0.0559,3.0174,119.3092,20.7777,1.2755,0.0,0.0162,1.7697,0.8612,0.0,0.0013,0.4177
0.0,0,0,683920500.0,543540400.0,543540400.0,4056434957.81,86.8915,4.1431,0.0924,106.4427,3.3821,22.7172,1.2857,0.0,0.0025,0.2714,0.9266,0.0143,0.0053,0.4864
1.0,0,0,1200300000.0,1199888500.0,1199888500.0,6884681868.68,78.48100000000001,4.5871,0.0211,-87.2072,-4.1281,23.4525,1.0115,0.0,0.0928,0.4634,0.6968,0.0217,0.0303,0.5579999999999999
1.0,1,1,324098800.0,324098800.0,324098800.0,2441138311.83,291.5924,1.2346,0.3946,127.4291,2.8251,21.774,1.0169,0.0,0.0007,0.5817,0.7822,0.0071,0.0026,0.627
1.0,1,1,1464328400.0,1064328400.0,1064328400.0,435183830.01,-7758.6207,-0.0464,0.1899,51.6915,6.9644,21.6014,1.0042,0.0,-0.4631,0.2063,0.9556,0.0,0.0,0.9261
0.0,0,0,1249439441.0,920584172.0,920584172.0,3780858419.94,202.9084,1.7742,0.0682,494.2339,0.7284,23.0374,1.4297,0.1128,0.1244,0.1559,0.8797,0.0055,0.003,0.7296
1.0,0,2,913209400.0,554598500.0,554598500.0,2698775258.82,163.4358,2.2027,0.077,58.7937,6.1231,22.331,1.1386,0.0,0.0378,0.0982,0.2864,0.0044,0.0028,0.5865
1.0,1,1,158430000.0,158430000.0,158430000.0,479244370.78,420.3152,0.8565,0.14300000000000002,96.9958,3.7115,20.6474,1.034,0.0,-0.054000000000000006,0.1825,0.4631,0.0,0.0,0.4711
0.0,0,2,180670800.0,133714000.0,133714000.0,1322192484.48,150.4765,2.3924,0.1408,100.7444,3.5734,21.1636,1.0274,0.0,0.1848,0.084,1.0213,0.0016,0.0015,0.408
0.0,0,0,2146449600.0,2108538600.0,2108538600.0,20897203984.2,25.8015,13.9527,0.0203,43.9394,8.1931,24.8048,1.6666,0.0253,0.1046,0.1213,0.6755,0.0152,0.008,0.3826
0.0,0,0,705917900.0,446531700.0,446531700.0,2826073900.08,201.4888,1.7867,0.0839,198.8731,1.8102,22.1574,1.0531,0.0,0.0526,0.4768,0.7911,0.0082,0.0024,0.5563
0.0,0,1,1475573900.0,1474125700.0,1474125700.0,5118126663.26,60.2198,5.9781,0.0096,35.0658,10.2664,24.267,3.3821,0.0285,0.0632,0.0554,0.5193,0.0113,0.0028,0.7758
0.0,1,1,972522400.0,972522400.0,972522400.0,5203347791.32,120.06,2.9985,0.0602,67.872,5.3041,22.9383,1.2087,0.0,0.2159,0.0747,0.4648,0.0078,0.0044,0.2927
1.0,0,0,413914400.0,400356500.0,400356500.0,3053083179.59,109.51899999999999,3.2871,0.1421,47.684,7.5497,22.759,1.1496,0.0,0.0284,0.2568,0.542,0.0079,0.0049,0.7361
0.0,1,1,589876400.0,574621400.0,574621400.0,6240938937.09,50.1749,7.1749,0.0195,38.2016,9.4237,22.915,1.0035,0.0,-0.0577,0.2447,0.3807,0.0102,0.0078,0.5909
0.0,0,1,433592200.0,433592200.0,433592200.0,1090704739.31,-15.6756,-22.9656,0.0273,29.1592,12.345999999999998,21.1153,1.1272,0.0,0.1678,2.4402,0.8538,0.004,0.0035,0.4966
0.0,0,2,970474900.0,819193500.0,819193500.0,3903988938.83,293.3507,1.2272,0.1244,144.4043,2.4930000000000003,22.8416,1.4837,0.0,0.0313,0.0029,0.5738,0.0058,0.0034,0.418
0.0,0,2,367753700.0,274545000.0,274545000.0,850648030.05,23.425,15.3682,0.1157,-45.9225,-7.8393,21.2955,1.0025,0.0,0.1323,0.2165,1.0431,0.0055,0.0033,0.4736
0.0,1,1,2688164900.0,2632589100.0,2632589100.0,7767261932.79,51.6811,6.9658,0.1069,-1.4492,-248.4063,23.3047,1.4453,0.0,0.3052,0.2657,0.8914,0.0646,0.0274,0.1863
0.0,1,1,520066600.0,517548000.0,517548000.0,3275478811.39,74.6021,4.8256,0.0237,-13.7245,-26.2305,23.1859,1.1944,0.0,0.12300000000000001,0.1785,0.4322,0.0047,0.0057,0.2749
0.0,0,1,320587900.0,320453200.0,320453200.0,1715832506.0,70.9038,5.0773,0.141,72.8421,4.9422,21.7009,1.0268,0.0,-0.0729,0.5086,0.8811,0.002,0.002,0.685
0.0,1,1,516065700.0,516065700.0,516065700.0,1833348670.5,65.5762,5.4898,0.2377,-9.0702,-39.6902,21.8473,1.1535,0.0,-0.8887,0.6791,1.0834,0.0,0.0022,0.3772
1.0,0,1,819514400.0,785682700.0,785682700.0,4536421064.12,10.0912,35.6745,0.0304,23.3164,15.4398,22.9589,1.1426,0.0,-0.0158,0.2014,0.5721,0.0,0.0022,0.3439
0.0,0,2,1661964500.0,1354943100.0,1354943100.0,6813975887.82,189.6534,1.8982,0.1777,164.301,2.1911,22.9394,1.0295,0.0,0.079,0.0906,0.5832,0.0089,0.013000000000000001,0.7527
1.0,1,1,2563955000.0,2563955000.0,2563955000.0,4217915681.95,531.0518,0.6779,0.0801,347.9269,1.0347,24.160999999999998,2.3904,0.0,0.1224,0.0277,0.4967,0.0,0.0004,0.7225
0.0,0,0,567769800.0,292267500.0,292267500.0,4055427652.56,84.5865,4.256,0.0408,31.3928,11.4676,22.6943,1.2122,0.111,0.0406,0.7535,0.6415,0.0094,0.0116,0.7037
0.0,1,1,2700369300.0,2700369300.0,2700369300.0,15365470658.8,23.6007,15.2538,0.0404,-30.8653,-11.6636,23.5194,1.0105,0.0,0.345,1.9162,0.9024,0.0113,0.0185,0.7232
0.0,0,0,6825259000.0,1724161700.0,1724161700.0,10530262048.7,65.4927,4.8353,0.0622,72.6466,4.9555,23.8886,1.1231,0.0,0.0867,0.2131,0.6777,0.0,0.005,0.609
1.0,1,1,351300000.0,351300000.0,351300000.0,1288591750.43,33.5549,10.7287,0.0943,110.382,3.2614,21.4988,1.0221,0.0,0.0392,0.0917,0.8764,0.0021,0.0006,0.43
0.0,0,0,520535500.0,507477000.0,507477000.0,2459008333.19,-9.0891,-39.6079,0.0552,43.451,8.2852,21.9476,1.0734,0.0,-0.0343,0.1982,0.6249,0.0146,0.0078,0.6214
0.0,1,1,424861600.0,424861600.0,424861600.0,1836980643.39,-11.9167,-30.2098,0.053,17.805,20.219,21.6732,1.0039,0.0,0.0068,0.5882,0.7131,0.012,0.0014,0.8297
1.0,1,1,1551825600.0,1551825600.0,1551825600.0,13494614877.3,43.9073,8.1991,0.0217,69.1988,5.2024,23.875,1.7574,0.0,0.2161,0.5788,0.5786,0.0265,0.0186,0.2253
0.0,1,1,191078200.0,99958200.0,99958200.0,1324048921.61,70.0375,5.1401,0.0542,79.9165,4.5047,21.2253,1.0378,0.0,0.0689,0.4617,1.0190000000000001,0.0,0.0051,0.4403
0.0,0,0,758020400.0,642720200.0,642720200.0,2478534623.62,61.31100000000001,5.8717,0.1293,67.9399,5.2988,21.8125,1.0070000000000001,0.0,0.152,0.9435,0.171,0.045,0.043,0.4673
0.0,1,1,14866791500.0,14866791500.0,14866791500.0,118771503514.0,29.1017,12.3704,0.0089,30.4509,11.8223,25.6025,1.1,0.0,0.2834,0.732,0.5559,0.0522,0.0376,0.1988
0.0,1,1,440161100.0,383774600.0,383774600.0,3015902536.22,2.7722,129.8596,0.3439,-313.3978,-1.1487,21.8328,1.117,0.0,0.09,0.258,0.6114,0.0,0.0,0.239
1.0,0,1,614190700.0,567006300.0,567006300.0,4073773904.21,57.201,6.2936,0.128,70.4515,5.1099,22.5578,1.1629,0.0,0.0328,0.5605,0.7726,0.0,0.0002,0.5826
0.0,0,1,311480000.0,187980300.0,187980300.0,949759124.14,461.5385,0.78,0.077,241.903,1.4882,21.8168,1.1595,0.0,-0.308,0.5924,0.7669,0.0,0.0,0.8601
0.0,1,1,768873100.0,765868100.0,565868100.0,5253679394.62,54.9115,6.556,0.064,95.6836,3.7624,22.6536,1.0294,0.0,0.0292,0.8,0.5037,0.0105,0.0086,0.625
0.0,1,1,1630804700.0,1630804700.0,1630804700.0,5540188946.32,131.4252,2.7392,0.0624,61.9461,5.8115,23.5662,1.5687,0.0291,0.0694,0.0478,0.4401,0.0024,0.0013,0.3992
0.0,0,0,1678123600.0,1678123600.0,1678123600.0,11319197047.1,172.0512,2.0924,0.0964,158.7092,2.2683,23.8536,1.4002,0.0305,0.0634,0.0407,0.5198,0.0221,0.0096,0.4105
1.0,0,0,910400000.0,851675000.0,851675000.0,4457287487.44,-12.3281,-29.2015,0.0223,-5.796,-62.111999999999995,23.293000000000003,1.0591,0.0,0.0481,-0.0147,0.3014,0.011000000000000001,0.0021,0.6579999999999999
0.0,0,0,116152000.0,116152000.0,116152000.0,1055073199.75,266.4101,1.3513,0.1226,150.6528,2.3896,21.6314,1.1432,0.0,0.0022,0.0712,0.7906,0.0035,0.0032,0.3954
0.0,1,1,3377189100.0,3377189100.0,3377189100.0,19219519940.9,49.95,7.2072,0.0236,0.1558,2310.5742,23.9304,1.0468,0.0,0.0595,0.7137,0.5043,0.0,0.0002,0.4055
0.0,0,1,2986218600.0,2986218600.0,2986218600.0,11211832984.0,327.124,1.1005,0.0714,32.5621,11.0558,23.6608,1.4132,0.1321,0.4368,0.6193,0.2472,0.0192,0.0047,0.1908
0.0,0,0,801683100.0,569303800.0,569303800.0,2800371686.64,463.3205,0.777,0.0683,219.0714,1.6433,22.7776,1.1238,0.0,0.0697,0.0014,0.6921,0.0,0.0026,0.5719
1.0,0,2,702158200.0,574221800.0,574221800.0,3226663977.48,69.8107,5.1568,0.1487,189.4238,1.9005,22.0625,1.0097,0.0,0.2357,2.2566,0.3514,0.0016,0.0012,0.5928
0.0,1,1,864122500.0,864122500.0,864122500.0,3736798508.66,-52.1293,-6.9059,0.0268,-384.4511,-0.9364,23.8031,3.3701,0.0915,0.1503,0.3349,0.3725,0.0254,0.0172,0.9599
0.0,0,2,869099600.0,845287200.0,845287200.0,1976356323.53,131.3485,2.7408,0.1573,163.9046,2.1964,21.4606,1.0207,0.0,0.1729,1.2906,1.0575,0.006999999999999999,0.0056,0.6532
0.0,0,0,200000000.0,199962000.0,199962000.0,430321179.68,87.4699,4.1157,0.1316,129.6923,2.7758,20.7551,1.0021,0.0,0.21600000000000003,0.0735,0.4801,0.0011,0.0006,0.2739
0.0,0,0,842271100.0,643579100.0,643579100.0,4054231231.46,170.503,2.1114,0.1032,229.9438,1.5656,22.6983,1.0412,0.0,-0.0309,0.1008,0.4841,0.0,0.0019,0.6741
0.0,1,1,15299035000.0,11144401500.0,11144401500.0,145730339228.0,101.6863,3.5403,0.0617,-37.8445,-9.5126,27.1307,3.6173,0.024,0.0047,0.1813,0.3926,0.0169,0.0109,0.5174
0.0,1,1,2199801000.0,2199801000.0,2199801000.0,11500970695.0,1.0562,340.8415,0.0206,6.2593,57.5147,23.725,1.3857,0.1539,0.1609,0.3021,0.4933,0.008,0.0041,0.5129
0.0,0,0,474949700.0,402179300.0,402179300.0,1536915600.21,91.5821,3.9309,0.038,134.2032,2.6825,22.3874,1.0587,0.0,0.0823,0.8734,0.3615,0.006999999999999999,0.0028,0.7881
0.0,0,2,804410700.0,527661800.0,527661800.0,2657799271.74,46.1231,7.8052,0.2775,-3.9753,-90.5581,21.7898,1.0179,0.0,0.0509,0.5073,0.6114,0.0072,0.0029,0.5446
0.0,1,1,574637200.0,574637200.0,574637200.0,4710145172.72,135.1453,2.6638,0.0718,21.5185,16.7298,22.5534,1.0412,0.032,0.1885,0.4859,0.1954,0.0681,0.0523,0.442
0.0,1,1,404599600.0,404599600.0,404599600.0,800803806.67,77.9204,4.6201,0.1045,-9.7737,-36.8336,21.1903,1.0971,0.0,-0.0569,0.1216,0.6288,0.0007,0.0014,0.2727
1.0,0,0,184132900.0,131618100.0,131618100.0,337514649.89,397.1756,0.9064,0.1379,246.3223,1.4615,21.8863,1.3067,0.0,-0.172,0.049,1.1053,0.0,0.0,0.7164
0.0,0,2,374306400.0,365160700.0,365160700.0,2513500257.14,181.2141,1.9866,0.1125,135.9671,2.6477,21.6578,1.0028,0.0,0.0275,3.3955,0.7317,0.0,0.0001,0.33299999999999996
0.0,1,1,519458500.0,519458500.0,519458500.0,1893970665.32,33.0764,10.8839,0.0524,-86.9817,-4.1388,21.6139,1.0537,0.0,0.212,2.0447,0.5884,0.0048,0.0006,0.4936
0.0,1,1,400882000.0,400882000.0,400882000.0,1309055577.02,27.6623,13.0141,0.4486,-122.0132,-2.9505,21.0457,1.0544,0.0,-0.153,4.2058,0.7136,0.0103,0.0046,0.1914
1.0,1,1,5583147500.0,1552180700.0,1552180700.0,23386462581.3,196.1318,1.8355,0.0478,-20.6887,-17.4008,25.2524,1.0728,0.0,0.1725,0.4659,0.7769,0.009000000000000001,0.0,0.9072
0.0,0,1,3582530700.0,3581930700.0,1522038700.0,54183822000.0,60.2188,5.9782,0.0671,56.6456,6.3553,25.6403,2.2523,0.0585,0.0384,0.1311,0.4796,0.0203,0.0088,0.4734
1.0,0,1,695263000.0,695263000.0,695263000.0,2061644821.35,108.4599,3.3192,0.0955,22.2114,16.2079,21.7783,1.1274,0.0,0.0178,0.5277,0.8374,0.0,0.0,0.5689
0.0,1,1,2991409200.0,2991409200.0,2991409200.0,23815383381.3,403.2258,0.8928,0.1054,181.5523,1.9829,24.8918,1.4949,0.0923,0.0695,0.4459,0.7272,0.0303,0.0094,0.456
0.0,1,1,2667320200.0,2660578300.0,2660578300.0,5765738557.56,70.1741,5.1301,0.0874,71.7446,5.0178,22.9825,1.2064,0.1142,0.1093,1.1272,0.2222,0.0209,0.0094,0.4994
0.0,0,0,519802700.0,372757400.0,372757400.0,1952970462.45,140.9664,2.5538,0.1175,20.0491,17.9559,21.5908,1.0283,0.0,0.1506,1.78,0.7829999999999999,0.0,0.0071,0.3947
0.0,0,2,276030000.0,242536500.0,242536500.0,1607408064.47,67.7481,5.3138,0.2063,41.5311,8.6682,21.3316,1.0521,0.0,0.2662,1.2901,0.3613,0.0076,0.0052,0.4
1.0,0,2,469431200.0,268251100.0,268251100.0,2854181547.49,98.4737,3.6558,0.2832,171.1271,2.1037,21.8459,1.0104,0.0,0.2522,5.3639,0.6429,0.0238,0.0107,0.7548
0.0,0,1,671080800.0,670902400.0,670902400.0,7286451345.43,101.8359,3.5351,0.0118,128.4613,2.8024,24.0682,1.0345,0.0,0.0628,0.2092,0.6751,0.0493,0.0223,0.9237
0.0,1,1,2984108000.0,2983503200.0,2983503200.0,27639946136.2,21.6892,16.5981,0.0433,-479.5524,-0.7507,25.35,4.1452,0.09,0.1988,0.2084,0.4727,0.0109,0.0092,0.897
