ticker,lastChgPct,tradeDate,marketValue,negMarketValue,PE,PB,FY12P,PCF,NetAssetGrowRate,VSTD10,MACD,RSI,ROE,plusDI,minusDI,ADX,ASI,Hurst,avgTurnoverRate,label
000027,-0.07087827,2019-05-06,23549080104.0,23549080104.0,23.5988,0.8863,0.0576,4.2909,0.229,4906463.8212,-0.1218,27.3684,0.0458,5.9684,33.1108,39.0905,-9.2591,0.6817,0.0024,-0.013267
000027,0.06219313,2019-04-01,26720673384.0,26720673384.0,38.6877,1.1099,0.0473,4.9294,-0.0391,8397316.997,-0.064,67.6923,0.0257,33.2764,14.3909,37.5118,-2.2883,0.6136,0.0039,-0.07087827
000027,0.20512821,2019-03-01,25531325904.0,25531325904.0,46.4622,1.2108,0.0505,4.71,-0.0391,17957087.4449,0.2182,82.6347,0.0257,60.7062,7.4522,67.8045,16.5435,0.7529,0.0055,0.06219313
000027,-0.03428571,2019-02-01,20417131740.0,20417131740.0,37.1553,0.9682,0.0638,3.7665,-0.0391,731511.6643,-0.029,30.2326,0.0257,13.4988,20.8687,36.1723,-3.3351,0.6365,0.0035,0.20512821
000027,-0.00943396,2019-01-02,20417131740.0,20417131740.0,37.1553,0.9682,0.0697,3.7665,-0.0391,941146.2359,-0.034,30.9091,0.0257,9.3994,30.408,24.2465,-5.4978,0.6356,0.0008,-0.03428571
000027,0.01923077,2018-12-03,21368609724.0,21368609724.0,38.8869,1.0134,0.063,3.942,-0.0391,4119901.0799,-0.0438,48.7179,0.0257,23.9846,24.7783,23.3436,-5.8644,0.5464,0.001,-0.00943396
000027,-0.04235727,2018-11-01,20060327496.0,20060327496.0,36.506,0.9513,0.0671,3.7007,-0.0391,2404593.3286,0.014,56.6667,0.0257,14.8031,24.9996,24.3531,-0.6086,0.5024,0.0028,0.01923077
000027,0.04222649,2018-10-08,21328964808.0,21328964808.0,24.1534,1.0168,0.052,7.6424,-0.0192,1337832.4215,0.0108,66.6667,0.0409,18.3964,13.0589,27.6872,-0.0167,0.5965,0.0012,-0.04235727
000027,0.02156863,2018-09-03,20972160564.0,20972160564.0,23.7493,0.9998,0.0529,7.5145,-0.0192,2645885.7568,0.0442,71.6667,0.0409,28.2281,11.4448,28.9514,3.7266,0.6265,0.0012,0.04222649
000027,0.03238866,2018-08-01,20099972412.0,20099972412.0,28.8029,0.9532,0.0477,7.4929,-0.0186,3091988.2647,0.0756,69.4915,0.0321,26.6959,10.1168,50.4425,0.213,0.6128,0.0011,0.02156863
000027,-0.14236111,2018-07-02,19307074092.0,19307074092.0,27.6666,0.9156,0.0496,7.1973,-0.0186,3739475.7287,-0.0314,24.3337,0.0321,9.8374,33.1176,62.4067,-0.1116,0.5924,0.0012,0.03238866
000027,0.01766784,2018-06-01,22637247036.0,22637247036.0,32.4387,1.0735,0.0423,8.4388,-0.0186,1554939.489,-0.0014,52.2727,0.0321,15.6118,22.4947,24.0283,-3.4323,0.6395,0.001,-0.14236111
000027,-0.03082192,2018-05-02,22320087708.0,22320087708.0,31.9842,1.0584,0.0447,8.3205,-0.0186,816096.2006,-0.0366,28.7481,0.0321,8.8143,22.445,34.9975,0.8646,0.6536,0.0011,0.01766784
000027,0.03362832,2018-04-02,23311210608.0,23311210608.0,28.6791,1.0486,0.0562,9.0691,0.0366,2229511.8704,0.0054,47.8582,0.0377,38.7876,19.1998,28.1473,3.6217,0.606,0.002,-0.03082192
000027,-0.06919275,2018-03-01,22478667372.0,22478667372.0,27.6548,1.0112,0.0583,8.7452,0.0366,1779440.113,0.0134,54.3237,0.0377,14.9581,23.5453,45.758,1.2601,0.6858,0.0019,0.03362832
000027,0.00165017,2018-02-01,23509435188.0,23509435188.0,28.923,1.0575,0.0565,9.1462,0.0366,2296701.4703,-0.0294,35.3814,0.0377,12.7314,40.6176,36.1555,-5.979,0.614,0.0014,-0.06919275
000027,-0.00980392,2018-01-02,24183398760.0,24183398760.0,29.7521,1.0878,0.0549,9.4084,0.0366,2501515.1736,0.0248,55.2916,0.0377,29.0585,8.3487,42.1014,-1.0906,0.5927,0.0017,0.00165017
000027,-0.04225352,2017-12-01,24183398760.0,24183398760.0,29.7521,1.0878,0.0461,9.4084,0.0366,1642404.5677,-0.0106,25.0,0.0377,14.7593,25.2081,58.6359,1.5345,0.6214,0.0013,-0.00980392
000027,-0.00930233,2017-11-01,25333101324.0,25333101324.0,31.1666,1.1396,0.043,9.8557,0.0366,1490579.8863,-0.0144,29.932,0.0377,8.2989,25.9814,28.8195,-2.5381,0.5199,0.0012,-0.04225352
000027,-0.02124431,2017-10-09,25729550484.0,25729550484.0,28.6453,1.1909,0.043,9.6908,0.0321,888359.5177,-0.0142,37.4603,0.0419,31.2404,17.7877,26.0011,-0.7986,0.5179,0.0014,-0.00930233
000027,-0.00753012,2017-09-01,26244934392.0,26244934392.0,29.2191,1.2147,0.0422,9.8849,0.0321,1610428.6289,0.0372,74.344,0.0419,26.442,14.2221,25.6798,2.637,0.5181,0.0016,-0.02124431
000027,-0.01337296,2017-08-01,26324224224.0,26324224224.0,20.9719,1.2129,0.0447,9.1713,0.0154,2355270.5194,-0.014,38.3008,0.0588,14.1249,24.4083,24.604,-1.0828,0.6022,0.0017,-0.00753012
000027,0.06213018,2016-12-01,29099368344.0,29099368344.0,18.9008,1.3589,0.0538,9.7065,0.0379,10201102.8373,0.063,73.5695,0.0726,42.1198,9.9928,32.7442,5.8233,0.6949,0.0036,-0.04317549
000027,0.01501502,2016-11-01,26958542880.0,26958542880.0,17.5102,1.2589,0.058,8.9924,0.0379,4178851.7334,-0.0008,53.0655,0.0726,16.2629,17.5559,25.3245,-3.8167,0.5337,0.0039,0.06213018
000027,-0.03896104,2016-10-10,26879253048.0,26879253048.0,16.6305,1.2839,0.0582,8.7619,-0.0333,1734834.6561,-0.0204,46.2572,0.0751,20.8883,18.7748,26.1209,-1.8655,0.5849,0.0022,0.01501502
000027,0.05479452,2016-09-01,27513571704.0,27513571704.0,17.0229,1.3142,0.0568,8.9687,-0.0333,3173108.4772,-0.0264,49.2236,0.0751,21.8133,14.3971,21.9354,-1.8147,0.5192,0.0021,-0.03896104
000027,0.02978056,2016-08-01,25848485232.0,25848485232.0,15.8545,1.2082,0.0605,7.8654,0.1735,4256089.0602,-0.0698,27.3504,0.0788,15.0877,29.9239,39.0833,-5.796,0.6826,0.0033,0.05479452
000027,-0.01996928,2016-07-01,25293456408.0,25293456408.0,15.5141,1.1823,0.0666,7.6965,0.1735,2122210.3159,0.0562,60.6015,0.0788,15.6708,14.7699,13.1094,-0.001,0.5602,0.0031,0.02978056
000027,-0.04123711,2016-06-01,25769195400.0,25769195400.0,15.8059,1.2045,0.094,7.8413,0.1735,2876050.1586,0.0612,52.2436,0.0788,20.0597,20.9224,45.4769,2.346,0.539,0.0022,-0.01996928
000027,-0.06858711,2016-05-03,27473926788.0,27473926788.0,16.8515,1.2842,0.0881,8.36,0.1735,4365955.4257,-0.0696,24.6955,0.0788,16.2712,24.1987,35.9531,0.6561,0.6822,0.0019,-0.04123711
000027,0.13198758,2016-04-01,28623629352.0,28623629352.0,17.5567,1.3379,0.0846,8.6992,0.1984,6543602.8336,0.0828,63.7773,0.1108,25.9834,20.1285,25.5,0.2806,0.6728,0.0034,-0.06858711
000027,-0.00463679,2016-03-01,26046709812.0,26046709812.0,14.5481,1.1997,0.0883,7.916,0.1984,3427796.4295,0.0848,43.3824,0.1108,10.5149,33.3511,32.6129,-25.5473,0.705,0.0045,0.13198758
000027,-0.34046891,2016-02-01,25253811492.0,9157034250.0,14.1052,1.1632,0.0912,7.6751,0.1984,4661501.0514,-0.1314,24.0304,0.1108,4.6278,39.3843,67.4911,-35.2285,0.6604,0.0089,-0.00463679
000027,-0.05673077,2016-01-04,35046105744.0,12707721000.0,19.5746,1.6142,0.0622,10.6511,0.1984,10992971.8347,-0.1554,29.3886,0.1108,9.6874,50.1188,30.5975,-37.8201,0.6256,0.0124,-0.34046891
000028,-0.09144918,2019-06-03,17895708600.0,12863715920.0,14.6908,1.5015,0.076,12.5324,0.3898,253630.9362,-0.2384,23.8825,0.1154,7.3414,29.9376,37.1915,-65.4154,0.6683,0.0045,-0.02312004
000028,-0.08467664,2019-05-06,19261433730.0,13845420556.0,15.8119,1.6161,0.0708,13.4888,0.3898,663546.0984,-0.8976,10.5381,0.1154,7.9086,40.9651,37.9859,-71.4464,0.717,0.0057,-0.09144918
000028,0.16545948,2019-04-01,22078509390.0,15870378708.0,18.6843,2.0042,0.0604,16.4987,0.4107,639930.0052,-0.0872,74.5203,0.124,31.5069,9.66,31.6499,37.6901,0.6792,0.0065,-0.08467664
000028,0.1284802,2019-03-01,19633904220.0,14113158184.0,16.6155,1.7823,0.0675,14.6719,0.4107,543065.226,0.6248,66.0377,0.124,41.7547,12.8734,41.7753,40.8874,0.6663,0.0067,0.16545948
000028,-0.05526062,2019-02-01,17364831120.0,12482112864.0,14.6953,1.5763,0.0779,12.9763,0.4107,489285.5733,0.3236,48.9362,0.124,24.4808,17.1853,34.7884,0.047,0.5835,0.0064,0.1284802
000028,-0.08033733,2019-01-02,17232111750.0,12386712100.0,14.583,1.5643,0.0775,12.8771,0.4107,232149.1517,-0.3338,15.5251,0.124,4.9072,29.7659,47.2751,-6.8136,0.6416,0.0043,-0.05526062
000028,-0.02149837,2018-12-03,19732373430.0,14183939396.0,16.6989,1.7912,0.0613,14.7455,0.4107,247319.4728,-0.1172,48.2419,0.124,28.2794,22.2729,24.6849,9.9023,0.5994,0.003,-0.08033733
000028,0.00854139,2018-11-01,19792311210.0,14227023612.0,16.7496,1.7967,0.0611,14.7903,0.4107,462517.4719,0.9838,79.6089,0.124,33.5519,9.9597,31.0292,66.2792,0.5195,0.0041,-0.02149837
000028,-0.02143163,2018-10-08,19394153100.0,13940821320.0,16.9619,1.957,0.0625,15.1244,0.1207,202661.068,0.2582,52.1069,0.1234,16.1275,15.5081,18.8943,77.6064,0.5689,0.0038,0.00854139
000028,0.03989302,2018-09-03,20395970280.0,14660943216.0,17.8381,2.0581,0.0594,15.9056,0.1207,717095.3186,0.7512,59.0467,0.1234,23.6876,13.5704,29.6025,-6.1966,0.5895,0.0038,-0.02143163
000028,-0.1008016,2018-08-01,19111589280.0,13737710016.0,17.7294,1.9724,0.0637,20.7096,0.1138,377654.0799,-0.0316,27.7778,0.1195,11.7098,22.9022,33.7439,-33.7421,0.4771,0.0041,0.03989302
000028,-0.0460715,2018-07-02,20503002030.0,14737879316.0,19.0202,2.116,0.0596,22.2173,0.1138,211561.4037,-0.0374,32.6629,0.1195,12.229,32.4105,41.5134,-35.3316,0.5287,0.0043,-0.1008016
000028,-0.04334309,2018-06-01,22134165900.0,15910385480.0,20.5334,2.2844,0.0548,23.9849,0.1138,432619.5094,-0.2264,22.8676,0.1195,14.2793,21.6198,23.0547,-14.8219,0.6111,0.003,-0.0460715
000028,-0.08054481,2018-05-02,23033232600.0,16556648720.0,21.3674,2.3772,0.0528,24.9591,0.1138,284090.5579,-0.758,29.8933,0.1195,7.9912,26.9723,46.5311,-47.7134,0.6129,0.0054,-0.04334309
000028,0.05256637,2018-04-02,25473556500.0,18310791800.0,24.0818,2.7109,0.0481,19.8193,0.1132,640477.9189,0.0654,52.7277,0.1204,24.6461,33.3851,16.8362,21.3558,0.6212,0.0059,-0.08054481
000028,-0.05042017,2018-03-01,24677240280.0,17738387216.0,19.4786,2.709,0.0564,21.3598,0.5518,327781.3619,0.5482,67.088,0.1346,21.6449,22.2169,34.321,48.3757,0.6071,0.0039,0.05256637
000028,-0.01244813,2018-02-01,25323712050.0,18203081260.0,19.9888,2.78,0.0545,21.9194,0.5518,664978.6931,-0.846,36.464,0.1346,9.9236,45.094,39.7845,-94.0172,0.6311,0.0036,-0.05042017
000028,0.0029965,2018-01-02,26338373040.0,18932435488.0,20.7897,2.8914,0.0517,22.7976,0.5518,429680.1443,1.3268,81.7895,0.1346,31.421,11.6329,32.2857,47.7959,0.6476,0.0047,-0.01244813
000028,-0.10410142,2017-12-01,26586686700.0,19110927240.0,20.9857,2.9186,0.0446,23.0125,0.5518,454813.032,0.1912,46.332,0.1346,26.6334,23.5636,53.4129,59.9339,0.5912,0.0054,0.0029965
000028,-0.00916211,2017-11-01,28723040430.0,20646571796.0,22.672,3.1531,0.0426,24.8617,0.5518,367344.4336,-0.4054,39.4793,0.1346,10.0866,35.0493,33.8411,-99.6194,0.5898,0.0048,-0.10410142
000028,-0.01941748,2017-10-09,29134042350.0,20942006420.0,24.2661,3.2866,0.0428,33.4374,0.5571,330233.2168,0.6294,59.1997,0.1488,13.8173,17.7665,42.5182,3.2007,0.6591,0.0037,-0.00916211
000028,-0.08909715,2017-09-01,29540763000.0,21234363600.0,24.6049,3.3325,0.0426,33.9042,0.5571,1132757.2025,-1.2386,12.9163,0.1488,6.0643,43.0127,52.216,-65.3467,0.6542,0.0041,-0.01941748
000028,-0.06353523,2017-08-01,32280775800.0,23203927760.0,25.6168,3.7008,0.0399,33.6424,0.5955,433474.2597,-0.7966,31.0209,0.185,9.6543,25.2023,34.2699,-80.5402,0.6178,0.0037,-0.08909715
000028,0.07866667,2017-07-03,34605505410.0,24874979852.0,27.4617,3.9673,0.0382,36.0652,0.5955,234609.1633,0.5544,75.2623,0.185,33.0164,11.4525,34.4445,70.0471,0.5312,0.0035,-0.06353523
000028,-0.01510177,2017-06-01,31921149120.0,22945422464.0,25.3315,3.6595,0.041,33.2676,0.5955,278475.3884,-0.135,60.1867,0.185,13.6637,19.5865,23.2044,-29.1826,0.5813,0.003,0.07866667
000028,0.01155685,2017-05-02,32773121850.0,23557833820.0,26.0076,3.7572,0.0393,34.1555,0.5955,321079.9961,-0.1094,59.8651,0.185,17.6643,21.515,45.4845,-5.6388,0.4611,0.0028,-0.01510177
000028,0.07236467,2017-04-05,32781684390.0,23563988708.0,36.0218,5.4029,0.0356,28.0219,0.1526,932593.587,0.5412,73.4718,0.1635,42.2337,10.85,48.6848,18.9697,0.5485,0.0036,0.01155685
000028,-0.00170648,2017-03-01,30221484930.0,16465950462.0,33.2085,4.9809,0.0374,25.8334,0.1526,713387.9702,0.4982,64.404,0.1635,31.6048,8.9893,39.6453,83.2257,0.6361,0.0047,0.07236467
000028,0.05112108,2017-02-03,29891827140.0,16286338876.0,32.8463,4.9266,0.0378,25.5516,0.1526,403634.4445,0.5258,59.3141,0.1635,17.985,11.6646,19.1511,42.6443,0.6281,0.0046,-0.00170648
000028,-0.06012925,2017-01-03,24441390060.0,15721845320.0,26.8571,4.0283,0.0462,20.8926,0.1526,518623.8953,0.1888,58.3834,0.1635,10.2261,25.8748,57.6642,-9.5098,0.5813,0.004,0.05112108
000028,-0.02211842,2016-12-01,25899170298.0,16659557756.0,28.459,4.2686,0.0387,22.1387,0.1526,557616.0442,-0.6242,21.8283,0.1635,10.15,15.7598,21.076,-30.3403,0.4475,0.0043,-0.06012925
000028,0.01449477,2016-11-01,26584544589.0,17100422558.0,29.2121,4.3815,0.037,22.7246,0.1526,523178.2889,0.0454,59.9166,0.1635,29.792,11.9975,27.0794,18.3243,0.601,0.0052,-0.02211842
000028,0.02237105,2016-10-10,26091365205.0,16783186510.0,28.4804,4.4322,0.0372,23.885,0.1595,208595.0681,0.324,67.2545,0.1708,27.1537,12.5645,20.2609,52.1895,0.5309,0.0052,0.01449477
000028,0.10645161,2016-08-01,25612691097.0,16475280934.0,33.5546,4.5313,0.0351,33.4659,0.1418,1502345.5255,0.6032,60.0852,0.1471,34.0204,20.5027,59.1577,84.6233,0.5841,0.0078,-0.02568374
000028,-0.00153374,2016-07-01,23774147364.0,15292643608.0,31.146,4.206,0.041,31.0636,0.1418,864853.7162,1.0322,68.6994,0.1471,25.0013,10.4747,34.2637,65.9913,0.402,0.0088,0.10645161
000028,-0.06857143,2016-06-01,23030751969.0,14814456918.0,30.1721,4.0745,0.039,30.0923,0.1418,826740.8149,-0.616,33.5152,0.1471,21.2913,22.0543,24.5014,-18.4365,0.5791,0.0075,-0.00153374
000031,-0.10595065,2019-06-03,24104843642.0,11136257992.0,10.3528,1.4408,0.0912,14.2792,2.1694,1761859.8632,-0.1346,14.2857,0.179,7.8897,24.4115,40.6273,-6.0934,0.5812,0.0052,0.04220779
000031,0.05030488,2019-05-06,26538883228.0,12260766128.0,11.3982,1.5863,0.0526,15.7211,2.1694,8451871.57,-0.165,35.0318,0.179,22.4989,27.4645,30.6187,-8.2272,0.6127,0.0099,-0.10595065
000031,0.12908778,2019-04-01,26185554901.0,12097531076.0,18.8552,3.3312,0.0533,21.9334,0.0868,24211496.1712,0.033,70.0483,0.1982,51.7944,12.3038,30.0896,7.7471,0.6929,0.0166,0.05030488
000031,0.17849899,2019-03-01,22730789037.0,10501455012.0,17.1229,3.0839,0.0614,19.0397,0.0868,9621675.0924,0.1282,83.908,0.1982,41.1694,7.5966,60.6126,9.2198,0.6984,0.0155,0.12908778
000031,0.0102459,2019-02-01,9123069948.0,9123025684.0,6.8723,1.2377,0.1598,7.6416,0.0868,2772406.3259,0.01,48.2143,0.1982,17.8099,17.1292,11.8002,-0.9532,0.5613,0.0111,0.17849899
000031,-0.03557312,2019-01-02,8814735576.0,8814692808.0,6.6401,1.1959,0.165,7.3834,0.0868,2805512.0858,-0.075,17.3333,0.1982,9.0968,24.4852,33.2215,-3.9265,0.6838,0.004,0.0102459
000031,0.01402806,2018-12-03,9503953584.0,9503907472.0,7.1592,1.2894,0.1245,7.9607,0.0868,3960051.3105,0.0168,53.6585,0.1982,30.694,18.5155,19.531,1.2794,0.661,0.0063,-0.03557312
000031,-0.13518198,2018-11-01,8977971420.0,8977927860.0,6.763,1.218,0.1316,7.5201,0.0868,6557242.4775,-0.0508,34.5946,0.1982,23.2638,29.8705,32.0034,6.7607,0.6471,0.0073,0.01402806
000031,0.04718693,2018-10-08,10011798432.0,10011749856.0,7.08,1.4031,0.1179,2.2016,0.1185,9132623.7934,0.0404,53.7415,0.2227,29.146,30.6322,41.9149,1.1103,0.7132,0.0067,-0.13518198
000031,-0.10551948,2018-09-03,10338270120.0,10338219960.0,7.3109,1.4489,0.1139,2.2734,0.1185,2126899.0358,0.021,55.0725,0.2227,10.7031,20.9588,33.9344,0.9334,0.6276,0.0056,0.04718693
000031,0.06574394,2018-08-01,10719153756.0,10719102930.0,10.1107,1.5518,0.1088,2.9016,0.0938,2375538.2821,0.1062,55.3191,0.1747,22.645,21.6873,28.9912,-0.9854,0.5635,0.0032,-0.10551948
000031,-0.09119497,2018-07-02,10283858172.0,10283809410.0,9.7001,1.4888,0.1124,2.7838,0.0938,2499042.249,-0.1428,13.9589,0.1747,11.9573,31.0732,40.1977,-14.4784,0.9076,0.004,0.06574394
000031,0.03862069,2017-07-03,13856909424.0,13856821564.0,20.6074,2.3967,0.058,5.1949,-0.0547,2002839.4991,0.0566,61.5087,0.1176,23.9264,14.7306,14.5671,3.741,0.7459,0.0063,0.062417
000031,-0.16184971,2017-06-01,13095142152.0,13095059122.0,19.4746,2.2649,0.0614,4.9093,-0.0547,1401398.1232,0.0322,48.2061,0.1176,26.6376,36.0713,45.2785,-5.7951,0.7351,0.0039,0.03862069
000031,0.07587065,2017-05-02,15090246912.0,15090151232.0,22.4416,2.61,0.0533,5.6573,-0.0547,3726657.7043,-0.0278,34.8534,0.1176,17.2354,31.2896,17.2094,-9.3817,0.6513,0.0061,-0.16184971
000031,-0.05964912,2017-04-05,14963285700.0,14963190825.0,20.7779,2.5395,0.0537,2.1884,0.0047,2706767.2452,-0.0294,40.684,0.1232,15.9172,25.9717,28.8321,-2.4432,0.6421,0.0131,0.07587065
000031,0.05852156,2016-09-01,18228002580.0,18227916150.0,26.5623,3.2627,0.0503,-10.9052,0.0298,10215645.9656,-0.1392,26.9321,0.1185,15.5433,18.245,23.3212,-6.7891,0.5675,0.0075,-0.08535403
000031,0.03287381,2016-08-01,17901530892.0,17901417387.0,21.3022,2.9018,0.0512,-30.29,0.0647,12101735.3899,-0.1212,49.0584,0.1426,10.4415,24.7811,38.6412,-14.2236,0.7019,0.0203,0.05852156
000031,-0.00632244,2016-07-01,17157900936.0,17157792146.0,20.4173,2.7813,0.0534,-29.0318,0.0647,6380266.7068,0.0654,46.7787,0.1426,13.3865,18.6723,23.5376,-0.0596,0.4741,0.0212,0.03287381
000031,-0.05005005,2016-06-01,17847118944.0,17847005784.0,21.2375,2.893,0.0514,-30.1979,0.0647,12481652.8277,0.1476,60.7389,0.1426,51.9981,17.5224,33.3436,9.731,0.5837,0.0117,-0.00632244
000031,-0.09346642,2016-05-03,18536336952.0,18536219422.0,22.0576,3.0047,0.0495,-31.3641,0.0647,8308540.7116,-0.1524,19.7864,0.1426,12.6457,27.0519,41.3443,-2.9507,0.611,0.0085,-0.05005005
000031,0.04356061,2016-04-01,20277519288.0,20277390718.0,24.1296,3.287,0.0452,-11.1647,0.0395,17024896.1302,0.0136,63.3856,0.1224,21.1438,15.0932,18.8526,-10.8765,0.6002,0.0151,-0.09346642
000031,-0.31957295,2016-02-01,17302999464.0,17302889754.0,23.9716,2.8942,0.0548,12.2337,0.1204,15800671.6682,0.0306,42.8297,0.1691,8.0752,25.0232,52.9403,-33.8334,0.6173,0.0272,0.10460251
000031,-0.01953943,2016-01-04,22998116688.0,22997970868.0,31.8616,3.8468,0.0413,16.2603,0.1204,19986562.4937,-0.2584,28.6052,0.1691,9.0075,39.6416,25.6709,-49.7869,0.619,0.0216,-0.31957295
000039,-0.12093352,2019-06-03,36601521372.0,15550162256.0,10.9591,0.9373,0.0867,59.3916,0.2371,856934.4271,0.0446,28.6486,0.1002,9.875,29.2409,38.8526,-8.1297,0.7008,0.004,-0.14078842
000039,-0.05227882,2019-05-06,38478083368.0,16344965994.0,11.521,0.9853,0.0835,62.4435,0.2371,4058169.5078,-0.5962,19.4986,0.1002,7.648,53.5067,36.5403,-47.9032,0.6819,0.0056,-0.12093352
000039,0.12773998,2019-04-01,45105030232.0,19160002806.0,13.343,1.2084,0.0714,320.4975,0.212,10113461.425,0.1306,75.9878,0.1053,49.3103,9.3909,44.143,21.2968,0.6391,0.0126,-0.05227882
000039,0.18761221,2019-03-01,40149055655.0,17054375385.0,11.416,1.2421,0.0823,60.2794,0.0747,8858194.9855,0.183,75.5319,0.111,51.0215,8.6208,58.8742,12.8656,0.6449,0.0158,0.12773998
000039,0.05293006,2019-02-01,34327429850.0,14581048950.0,9.7607,1.062,0.1028,51.5399,0.0747,1188732.0766,-0.0264,53.8462,0.111,24.0387,17.6394,24.1384,-3.8855,0.6289,0.0144,0.18761221
000039,-0.04079782,2019-01-02,31999081008.0,13592019856.0,9.0986,0.9899,0.1033,48.0437,0.0747,1439611.3381,-0.0778,29.4964,0.111,14.0121,22.4478,35.9058,-5.8157,0.6179,0.005,0.05293006
000039,0.02509294,2018-12-03,34147958416.0,14504602112.0,9.7097,1.0564,0.0822,51.2705,0.0747,2405055.1794,-0.0602,43.7838,0.111,31.1357,13.6061,24.9317,-3.6994,0.6304,0.0038,-0.04079782
000039,-0.09121622,2018-11-01,32237583120.0,13693155840.0,9.1665,0.9973,0.0915,48.4022,0.0747,1949664.9754,0.1692,64.0167,0.111,20.2286,21.2766,27.4387,10.1344,0.5666,0.0057,0.02509294
000039,0.05808758,2018-10-08,33580815750.0,14263704000.0,12.5407,1.0952,0.0912,8.2158,0.0445,2220988.0024,0.1262,61.6071,0.0851,22.7334,29.5668,42.9792,-8.276,0.6342,0.0071,-0.09121622
000039,-0.09903382,2018-09-03,32953950672.0,13997425008.0,12.3066,1.0747,0.0929,8.0624,0.0445,1746353.1311,0.0518,34.2105,0.0851,10.3674,28.2973,41.2989,-1.4776,0.5912,0.0066,0.05808758
000039,-0.06475904,2018-08-01,36595601018.0,15544241902.0,14.9623,1.1107,0.0888,11.786,0.099,2527251.8171,0.15,43.7865,0.0797,15.6896,20.2076,29.1967,-18.0791,0.6333,0.006,-0.09903382
000039,-0.16687578,2018-07-02,38505936270.0,16355648130.0,15.7434,1.1687,0.0861,12.4012,0.099,3089142.4505,-0.1954,21.2275,0.0797,8.3431,27.0621,60.0186,-7.3631,0.6169,0.0065,-0.06475904
000039,0.0452459,2018-06-01,46592667121.0,19789101395.0,19.0492,1.4141,0.0712,15.0056,0.099,5187584.0541,-0.0758,43.2013,0.0797,15.4317,28.3212,26.7688,-19.2047,0.6633,0.0062,-0.16687578
000039,-0.08846384,2018-05-02,44651360336.0,18963894400.0,18.256,1.3552,0.0728,14.3804,0.099,1658981.705,0.0138,27.1948,0.0797,11.9988,35.173,42.5444,-14.9771,0.6196,0.0093,0.0452459
000039,-0.10246781,2018-04-02,49128106036.0,20865025200.0,19.5789,1.5135,0.064,11.4909,0.1048,7804486.9392,-0.1378,31.8652,0.0839,17.4801,39.6968,40.1995,1.5836,0.6579,0.008,-0.08846384
000039,-0.13019132,2018-03-01,56082449114.0,23814831195.0,27.5076,1.8322,0.0585,10.7109,0.192,4239669.1062,0.1278,55.9615,0.0698,17.8653,24.7149,36.4947,14.4677,0.6788,0.0103,-0.10246781
000039,-0.06214442,2018-02-01,61003441632.0,25902318148.0,29.9069,1.992,0.0536,11.6507,0.192,5727352.8041,-0.389,35.8525,0.0698,13.5362,35.194,28.8448,-47.5628,0.5811,0.0115,-0.13019132
000039,0.1723961,2018-01-02,68248502608.0,28957225440.0,33.477,2.2298,0.0468,13.0344,0.192,8592633.7984,0.2904,70.292,0.0698,30.3155,9.6017,44.3529,12.7953,0.5029,0.0143,-0.06214442
000039,0.01299376,2017-12-01,59073200109.0,25053960568.0,28.9706,1.9296,0.0481,11.282,0.192,3709199.2818,-0.226,42.7136,0.0698,18.4456,19.29,20.2186,-0.337,0.5678,0.0171,0.1723961
000039,0.0600551,2017-11-01,58822937161.0,24941079708.0,28.8536,1.9218,0.0469,11.2342,0.192,10710868.373,0.1986,71.2826,0.0698,39.9544,15.118,24.2099,9.5981,0.5781,0.0152,0.01299376
000039,-0.04120444,2017-10-09,54917308794.0,23285083032.0,32.0294,1.8415,0.0481,74.2456,0.1606,1820508.9422,-0.0476,45.2229,0.0598,26.0397,17.4764,23.2964,0.7642,0.5429,0.0091,0.0600551
000039,-0.01611227,2017-09-01,56601426888.0,23990353749.0,33.0116,1.8979,0.0447,76.5224,0.1606,2606616.3677,-0.0166,64.8303,0.0598,18.8574,13.1589,16.6514,10.555,0.4899,0.0083,-0.04120444
000039,0.06711037,2017-08-01,56631232800.0,24002986900.0,88.6326,1.8943,0.0417,25.5374,0.1,8043697.0182,0.214,62.1589,0.0224,41.6834,9.2372,37.6294,18.4967,0.6104,0.0117,-0.01611227
000039,0.13040752,2017-07-03,52782048088.0,22369088357.0,82.6143,1.7656,0.0353,23.8017,0.1,11109525.8615,0.0922,59.8494,0.0224,26.8392,16.8286,29.1705,21.608,0.6229,0.0169,0.06711037
000039,-0.01360544,2017-06-01,47312316200.0,20041971732.0,74.0507,1.5826,0.0403,21.3351,0.1,18273494.2749,0.1164,58.0027,0.0224,25.5692,24.3219,21.7792,-19.3592,0.6055,0.0169,0.13040752
000039,0.00434783,2017-05-02,47787461928.0,20242353284.0,74.7968,1.5986,0.0401,21.5494,0.1,2344656.732,-0.2158,24.2014,0.0224,18.1891,28.8786,26.7102,-10.6389,0.5302,0.0155,-0.01360544
000039,-0.04507711,2017-04-05,49038754572.0,20769649376.0,90.8697,1.6745,0.0394,20.9422,0.0956,3316471.4896,0.0464,49.554,0.0191,23.781,11.8104,25.56,5.9197,0.5597,0.0128,0.00434783
000039,0.06573957,2017-03-01,50885900856.0,21551981248.0,851.0875,1.8249,0.0372,-56.037,0.1163,2236148.827,-0.0628,50.7978,0.0022,23.661,13.4723,33.8909,-7.1295,0.5676,0.0076,-0.04507711
